id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7373422,Ruhiger geräumiger Altbau in Pankow,38630547,Ines,Pankow,Blankenfelde/Niederschönhausen,52.58628359497993,13.408938468128092,Entire home/apt,33,5,0,,,1,146
279222,Beautiful 105sqm. Flat besides Park,1456393,Johanna,Pankow,Blankenfelde/Niederschönhausen,52.5771050390231,13.400070344747487,Entire home/apt,49,18,1,2014-06-10,0.05,1,363
1153584,Ferienwohnung Berlin-Pankow,4813229,Ulrike,Pankow,Blankenfelde/Niederschönhausen,52.58921822417372,13.399260586072911,Entire home/apt,50,2,33,2015-12-20,1.19,1,88
7777135,Charmante Wohnung im grünen Pankow,40917101,Katja,Pankow,Blankenfelde/Niederschönhausen,52.58304544316499,13.396750502689008,Entire home/apt,75,1,0,,,1,122
9641600,Big clean room,46107626,Noyan,Pankow,Blankenfelde/Niederschönhausen,52.615962085183185,13.393611311705817,Private room,23,1,1,2015-12-28,1,2,310
7486709,Wg-Zimmer in zweier WG,39208160,Christian,Pankow,Blankenfelde/Niederschönhausen,52.58887627384369,13.395326991323612,Private room,20,3,3,2015-10-17,0.69,1,140
7457210,Große Wohnung für Familien,39056052,Claudia,Pankow,Blankenfelde/Niederschönhausen,52.579873971369686,13.40044824636479,Entire home/apt,80,5,0,,,2,135
7658157,"Large, quiet and sunny room&balcony",40195311,Rita,Pankow,Blankenfelde/Niederschönhausen,52.590793698128685,13.403492611636432,Private room,25,1,5,2015-12-05,1.05,1,358
6282752,3Zimmer Altbauwohnung in Pankow,32658240,Tom,Pankow,Blankenfelde/Niederschönhausen,52.576165929441814,13.396463313488077,Private room,39,1,3,2015-12-01,0.44,1,336
7568544,familienfreundliche Altbauwohnung,39056052,Claudia,Pankow,Blankenfelde/Niederschönhausen,52.57958124947871,13.402655654804162,Entire home/apt,69,5,1,2015-08-29,0.23,2,135
8611600,Schönes Zimmer in Berlin Rosenthal,45301506,Ugi,Pankow,Blankenfelde/Niederschönhausen,52.59332254197531,13.40007735289034,Private room,30,1,3,2015-11-02,1.07,1,180
9258549,gemütliches Zimmer mit Balkon,48098445,Johanna,Pankow,Blankenfelde/Niederschönhausen,52.57896886871924,13.399527477929261,Private room,30,1,0,,,1,36
7642371,Gareos Himmel,40100342,Gareo,Pankow,Blankenfelde/Niederschönhausen,52.57743039390149,13.400585006823416,Private room,50,1,0,,,1,365
7832750,"Sonniges Zimmer,3. Etage/Altbau",36417780,Lisa,Pankow,Blankenfelde/Niederschönhausen,52.58231232676322,13.395584373495467,Private room,25,1,21,2015-12-22,5.12,1,331
6393652,Künstler-Wohnung 70 € 04.-18.7.2015,33337642,Ulrike,Pankow,Blankenfelde/Niederschönhausen,52.588018686577705,13.401748867023262,Entire home/apt,70,5,0,,,1,209
10027737,gemütliche 2 Zimmer Wohnung,50795723,Victoria,Pankow,Blankenfelde/Niederschönhausen,52.57606535768677,13.399548481551959,Entire home/apt,140,1,0,,,1,340
9879284,20m furnished clean room,46107626,Noyan,Pankow,Blankenfelde/Niederschönhausen,52.61625989541419,13.394849774519498,Private room,23,1,0,,,2,365
4604780,Ruhig im Grünen-schnell in der City,23822141,Jens & Annette,Pankow,Blankenfelde/Niederschönhausen,52.58837027170387,13.42359500032933,Entire home/apt,85,2,6,2015-08-31,0.72,1,348
866332,For the quite global individualist,4551377,Sabine,Pankow,Blankenfelde/Niederschönhausen,52.587891832640366,13.394384211348688,Private room,37,2,4,2015-10-08,0.14,1,88
7642523,Family-friendly 2 room apartment,40101010,Steven,Pankow,Blankenfelde/Niederschönhausen,52.590427710710365,13.406947466486173,Entire home/apt,45,2,3,2015-12-07,1.05,1,365
5016956,Charmantes  Apartment in Pankow ,25878802,Lena,Pankow,Blankenfelde/Niederschönhausen,52.57685414196279,13.393963050671882,Entire home/apt,40,2,5,2015-09-28,0.55,2,344
137950,Maisonette in Prenzlauer Berg,674063,Marco,Pankow,Helmholtzplatz,52.546951871868835,13.420248087896411,Entire home/apt,75,21,21,2015-09-10,0.38,1,207
25820,Trendy Prenzlauer Berg- 4 bedroom ,108445,Alhamra Apartments  Berlin,Pankow,Helmholtzplatz,52.54259422368108,13.421875461685989,Entire home/apt,188,1,60,2015-11-22,1.07,2,352
1208220,DUPLEX IN PRENZLAUERBERG!,5784254,Giulia,Pankow,Helmholtzplatz,52.54027898899861,13.418585659069352,Entire home/apt,96,3,10,2015-07-06,0.33,1,218
4737164,Urban Loft in historic factory,917409,Philipp,Pankow,Helmholtzplatz,52.541211171057824,13.412676904293644,Entire home/apt,120,1,26,2016-01-03,2.08,1,7
2111678,COSY HOME in the HEART of PBERG,149093,Rob,Pankow,Helmholtzplatz,52.54789280133782,13.414316104986892,Entire home/apt,50,2,40,2015-12-22,1.64,2,339
8141200,1BD Stargarden Apt R3L,42149163,Daystar,Pankow,Helmholtzplatz,52.54661713841163,13.417006114317967,Entire home/apt,90,2,2,2015-10-16,0.54,10,142
6891594,Hübsche Wohnung in Prenzlberg,36113480,Sinah,Pankow,Helmholtzplatz,52.54066406484456,13.416856910444398,Entire home/apt,42,1,1,2015-07-20,0.18,1,174
8163510,1 Raumwohnung Prenzlauer Berg,43088708,Janet,Pankow,Helmholtzplatz,52.54213822439659,13.422510839349682,Entire home/apt,50,1,18,2015-12-30,5.09,1,361
458800,"Beautiful 3BR, Excellent location",2281237,Antje,Pankow,Helmholtzplatz,52.54040836422394,13.421441218825596,Entire home/apt,180,2,6,2015-11-02,0.14,1,153
5740292,Spacious and beautiful Flat ,23533508,Fanny,Pankow,Helmholtzplatz,52.546588729499796,13.41555141869894,Entire home/apt,55,3,2,2015-09-29,0.28,1,355
5419011,2 Room Apartment in Prenzlauer Berg,28048955,Juliane,Pankow,Helmholtzplatz,52.54452250397149,13.425737715406683,Entire home/apt,56,1,1,2015-02-28,0.10,1,291
411111,Apartment with huge living area ,1687932,Alex,Pankow,Helmholtzplatz,52.54111924258618,13.41856688748036,Private room,35,1,32,2015-10-24,0.76,1,330
4929963,"Nice studio in Prenzelberg, Berlin",25396210,Johannes + Marion,Pankow,Helmholtzplatz,52.54458873236737,13.41731296719761,Entire home/apt,45,3,4,2015-06-02,0.46,1,357
477515,"Apartment in Prenslauerberg, Mitte,",2366664,Torsten,Pankow,Helmholtzplatz,52.543973392929374,13.419565819803038,Entire home/apt,119,2,78,2015-11-29,1.87,1,267
8177672,30 Sq apartment in Prenzlauer Berg,14409179,Nick,Pankow,Helmholtzplatz,52.54589230453171,13.418506928037619,Entire home/apt,40,1,9,2015-12-07,2.29,1,365
702921,Sunny Flat in Prenzlauer Berg,203248,Oliver Andreas,Pankow,Helmholtzplatz,52.5452050290297,13.41881948557485,Entire home/apt,70,3,0,,,1,18
231805,Nice apartment in Prenzlauer Berg.,1207230,Claudia,Pankow,Helmholtzplatz,52.542088985002835,13.414403472001268,Entire home/apt,50,6,12,2015-09-12,0.24,2,54
5211792,Lovely Apartment in Prenzlauer Berg,20001751,Julie,Pankow,Helmholtzplatz,52.543963659068524,13.417825653832478,Entire home/apt,70,4,15,2015-12-29,1.33,1,28
9800980,Apartment in the heart of Berlin,26667449,Ina,Pankow,Helmholtzplatz,52.541361212103965,13.417227429777933,Entire home/apt,100,10,0,,,1,5
656248,Cosy appartement at Prenzlauer Berg,3304821,Franziska,Pankow,Helmholtzplatz,52.546270487860205,13.413629958683787,Entire home/apt,64,4,60,2015-12-21,1.64,1,250
5767650, Loft Penthouse Prenzl Berg 170m²,29922870,Milena,Pankow,Helmholtzplatz,52.542472267272835,13.417148903388215,Private room,160,2,1,2015-05-05,0.12,1,90
2787628,Schönes Zimmer im Prenzlauer Berg!,3920635,Cornelia,Pankow,Helmholtzplatz,52.54634354085445,13.418724375817286,Private room,55,2,4,2015-09-14,0.20,1,310
7510382,Typical Berlin Altbau flat - center,14895979,Louise,Pankow,Helmholtzplatz,52.545990420462616,13.415618443802636,Entire home/apt,77,2,7,2015-12-13,1.36,2,139
6397056,Big bright flat in Prenzlauer Berg,5538583,Pontus,Pankow,Helmholtzplatz,52.543152991802835,13.421532956917368,Entire home/apt,107,3,13,2015-11-11,1.79,1,241
8949366,Spacious cozy room - Berlin Center,14895979,Louise,Pankow,Helmholtzplatz,52.544588543207425,13.416231146806172,Private room,37,2,1,2015-10-31,0.45,2,53
2722848,Beautiful Bright and Blessed,13933546,Robert,Pankow,Helmholtzplatz,52.543176537854954,13.418544337091621,Entire home/apt,100,7,4,2015-07-19,0.23,1,43
10326110,20 sqm ROOM super central in Berlin,15116552,Eric Nicolas,Pankow,Helmholtzplatz,52.546593471491065,13.41504756642918,Private room,20,1,0,,,1,5
790667,2 for 2 - 4,4057507,Uwe,Pankow,Helmholtzplatz,52.54469720001017,13.422727016632322,Entire home/apt,65,4,0,,,5,64
6361238,Schönes großes Zimmer in Prenzlberg,33140698,Taissa,Pankow,Helmholtzplatz,52.541438012957244,13.419489311733814,Private room,45,2,6,2015-10-05,0.78,1,240
446975,Coach House with a little garden ,2219552,Kerstin,Pankow,Helmholtzplatz,52.541333072185246,13.413004023677216,Entire home/apt,48,2,36,2015-12-13,1.06,1,311
8395610,Artist Loft in Prenzlauer Berg,94923,Julieta,Pankow,Helmholtzplatz,52.54832928230488,13.414217855018544,Entire home/apt,150,7,1,2015-12-01,0.86,9,186
7936990,Sunny appartment in Prenzlauer Berg,1929354,Belu,Pankow,Helmholtzplatz,52.54219712979908,13.422705738102476,Entire home/apt,79,1,3,2015-08-25,0.68,1,113
6953223,Cozy Flat in Prenzlauer Berg,4214201,Kim-Chi,Pankow,Helmholtzplatz,52.54335803001417,13.425975302664598,Entire home/apt,55,3,3,2015-12-30,0.57,1,170
9344803,Geräumiges Zi. Dachgarten und Blick,950324,Hannes,Pankow,Helmholtzplatz,52.543859978869385,13.418098401458602,Private room,45,1,0,,,1,288
2958436,"Cosy, small room in Helmholtzkiez!",13201904,Eva,Pankow,Helmholtzplatz,52.545183082511464,13.419202685086809,Private room,50,1,1,2015-06-07,0.14,2,194
1379728,Quiet 1 1/2-br in Prenzlauer Berg,7345295,Marleen,Pankow,Helmholtzplatz,52.54121717276568,13.424182137030693,Entire home/apt,48,2,29,2015-12-06,0.98,2,80
3902920,Nice room in Prenzlauer Berg,20210864,Jacob,Pankow,Helmholtzplatz,52.5414616865724,13.4207468563754,Private room,25,1,6,2015-08-21,0.36,1,10
7089360,Family Home in the big City,6380854,Janett,Pankow,Helmholtzplatz,52.54032909327377,13.4173087675309,Entire home/apt,90,4,0,,,1,162
3589087,Charmy+Spacious flat in Prenzl.Berg,18081576,Susanne,Pankow,Helmholtzplatz,52.54206407886389,13.415519854077854,Entire home/apt,65,2,15,2015-09-28,0.85,1,0
700614,"Big blue apartment, Prenzlauer Berg",2431516,Julie,Pankow,Helmholtzplatz,52.5451543289897,13.418107187348912,Entire home/apt,50,6,9,2015-11-08,0.41,1,1
7496336,Marie Studio,23769300,Marie,Pankow,Helmholtzplatz,52.54812640028019,13.415810137746172,Entire home/apt,55,5,7,2015-09-19,1.30,1,337
9482792,"Ruhig, schön, Nähe Helmholtzplatz",6602436,Annett,Pankow,Helmholtzplatz,52.5423819898215,13.420967844208322,Entire home/apt,70,3,0,,,1,330
1345624,My little Oasis in Berlin,7299577,Kevin,Pankow,Helmholtzplatz,52.54336136186029,13.420077542107542,Entire home/apt,66,2,111,2015-12-21,3.75,1,291
5256244,Cozy Room in prime located Flat,19135815,Alexandre,Pankow,Helmholtzplatz,52.54603192440896,13.414429869818429,Private room,50,5,0,,,2,365
8141021,1BD Stargarden Apt L1L,42149163,Daystar,Pankow,Helmholtzplatz,52.546088629058936,13.418249141136256,Entire home/apt,100,3,3,2015-11-09,0.83,10,139
6727502,Beautiful Penthouse Apartment,35228680,Aro,Pankow,Helmholtzplatz,52.544447537890676,13.414235952939835,Entire home/apt,43,1,10,2015-12-01,1.69,1,261
2749688,Sunny home at Helmholtzplatz,14068248,Martin,Pankow,Helmholtzplatz,52.54462884764978,13.41788400153938,Entire home/apt,80,4,34,2015-10-15,1.71,1,66
306312,LOVINGLY RESTORED 100qm APARTMENT ,1575292,Michel & Anne,Pankow,Helmholtzplatz,52.53991618482666,13.421763734758642,Entire home/apt,131,4,75,2015-12-22,1.64,2,34
2603021,Huge Altbau Heart of Prenzlauerberg,13332034,Jeanna + Mathias,Pankow,Helmholtzplatz,52.546123757421846,13.414428432551372,Entire home/apt,89,3,4,2015-06-01,0.27,1,302
