id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8561421,bright big room Kreuzberg,7407902,Katharina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492116126277146,13.394780345030185,Private room,36,1,1,2015-10-10,0.25,1,11
3744265,"Cosy, light flat in Kreuzberg",19151180,Christoph,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49052681626709,13.414041041968922,Entire home/apt,60,12,6,2016-01-12,0.33,1,0
7656749,Nice Room in Bergmannstr/Kreuzberg,23603043,Lino,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48861976707844,13.392383153995967,Private room,20,1,0,,,1,0
1103385,Wunderbar gemütlich & beste Lage,6059955,Yury,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49738774335916,13.387179901435006,Entire home/apt,85,5,14,2016-01-24,0.42,1,23
3906314,Family-friendly Kreuzberg flat,6853843,Louis,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49100296273949,13.412877605405136,Entire home/apt,110,2,4,2016-01-02,0.53,1,118
7510790,"City Center,  girls dorm bed 1",16739581,Ava,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49365997996125,13.396938394095052,Shared room,20,3,7,2015-11-13,1.09,42,365
9770154,Big Apartment in front of Viktoria,3122986,Riccardo,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48987929556526,13.375692979613824,Entire home/apt,325,1,1,2016-01-31,1,4,362
7586669,Privates Zimmer in Kreuzberg,10822887,Ophélie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.488011214777956,13.393900623273433,Private room,30,1,4,2015-08-17,0.64,1,0
6160418,a Home in Berlin,1718617,Guy,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.496029883907774,13.37990369995283,Entire home/apt,65,1,3,2015-10-13,0.33,2,0
66400,"*My little Yorck*quiet, light(WiFi)",178095,Elisabeth,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493193794185494,13.382610112925807,Entire home/apt,65,3,2,2014-06-03,0.04,4,183
6458579,1 wohnzimmer,6385238,Klaus,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486883353376534,13.392416052261325,Private room,90,1,3,2015-09-28,0.36,1,32
6244870,BELLE EPOQUE FLAT IN KREUZBERG,302404,Mario,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494858245552805,13.420437223600622,Entire home/apt,55,4,8,2015-11-02,0.98,24,332
