id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6865745,Your Secluded Pad in Berlin,35976519,Laurence,Pankow,Helmholtzplatz,52.5461799589033,13.418396704757782,Private room,35,25,1,2015-08-23,0.13,1,0
8657918,Zwei-Zimmer-Altbauwohnung in Berlin,45496227,Carla,Pankow,Helmholtzplatz,52.54323175325614,13.414473761715302,Entire home/apt,50,7,2,2016-01-26,0.56,1,0
401242,Beautiful & large in central Berlin,2002727,Daniel & Dietmar,Pankow,Helmholtzplatz,52.54049136983425,13.416037945922547,Entire home/apt,130,4,26,2016-03-29,0.58,1,7
4782617,Designerwohnung in Top-Lage !,3389047,Edda,Pankow,Helmholtzplatz,52.54344899434953,13.415862764173703,Entire home/apt,71,4,1,2015-04-08,0.08,1,0
10251586,"Modern, Minimalistic Designer Apt",249496,Minghan,Pankow,Helmholtzplatz,52.541090222611736,13.414349019061508,Entire home/apt,55,7,0,,,1,9
5742547,Bright 2 BR / 83 sqm Apartment,29785703,Sofia,Pankow,Helmholtzplatz,52.54065332403121,13.420375536436099,Entire home/apt,95,2,8,2015-09-15,0.71,1,0
4929963,"Nice studio in Prenzelberg, Berlin",25396210,Johannes + Marion,Pankow,Helmholtzplatz,52.54458873236737,13.41731296719761,Entire home/apt,45,3,5,2016-01-01,0.43,1,302
1089060,Trendy East Berlin,5984109,Jens,Pankow,Helmholtzplatz,52.54668107550223,13.419045518076699,Entire home/apt,80,2,5,2015-08-11,0.26,1,240
4113451,Zimmer mit Aussicht,14084186,N.,Pankow,Helmholtzplatz,52.54278186090923,13.42008475535131,Private room,49,1,4,2015-06-09,0.36,1,365
6953223,Cozy Flat in Prenzlauer Berg,4214201,Kim-Chi,Pankow,Helmholtzplatz,52.54335803001417,13.425975302664598,Entire home/apt,55,3,3,2015-12-30,0.36,1,0
4593644,100sqm of Prenzelberg,826789,Jörn Hendrik,Pankow,Helmholtzplatz,52.541648394867565,13.417853298408614,Entire home/apt,70,4,1,2015-01-04,0.07,1,0
69509,"Star Art, Prenzlauer Berg, Berlin",182088,Maruska,Pankow,Helmholtzplatz,52.54408666159702,13.423930282171028,Entire home/apt,70,2,125,2016-03-11,2.02,1,105
2787628,Schönes Zimmer im Prenzlauer Berg!,3920635,Cornelia,Pankow,Helmholtzplatz,52.54634354085445,13.418724375817286,Private room,55,2,4,2015-09-14,0.17,1,359
5872093,Schöne Wohnung über Ostern frei,30491159,Dana,Pankow,Helmholtzplatz,52.54757351825465,13.416925000605413,Entire home/apt,50,1,0,,,1,0
10326110,25 sqm Room Prenzlauer Berg / VEGAN,15116552,Eric Nicolas,Pankow,Helmholtzplatz,52.546593471491065,13.41504756642918,Private room,19,3,1,2016-02-09,0.54,1,0
8261748,Schönes Zimmer im Prenzlauer Berg,43266536,Sören,Pankow,Helmholtzplatz,52.540831958995334,13.42223430790889,Private room,38,1,13,2016-04-01,2.77,1,15
171746,Lovely oasis in heart of Prenzlberg,819384,Eva-Marion,Pankow,Helmholtzplatz,52.544105902553355,13.41409916284289,Entire home/apt,60,3,16,2016-04-01,0.94,1,331
10326238,25 sqm Room Prenzlauer Berg,15116552,Eric Nicolas,Pankow,Helmholtzplatz,52.54744306005922,13.4151037091184,Private room,20,3,0,,,1,3
8744315,schönes ruhiges Altbauzimmer,5890243,Den,Pankow,Helmholtzplatz,52.54726043403058,13.414548099088488,Private room,25,1,5,2016-03-15,1.90,1,361
1315106,"spacious, kid-friendly, little yard",712311,Sebastian,Pankow,Helmholtzplatz,52.548020196247364,13.418266615202675,Entire home/apt,138,5,4,2014-08-11,0.13,1,103
137950,Maisonette in Prenzlauer Berg,674063,Marco,Pankow,Helmholtzplatz,52.546951871868835,13.420248087896411,Entire home/apt,75,21,21,2015-09-10,0.36,1,149
76990,PRENZLAUER BERG TOP AREA & 2 Bikes,405844,Julian,Pankow,Helmholtzplatz,52.54370374611621,13.41700035978899,Entire home/apt,42,4,82,2016-03-15,1.35,1,117
7840714,1 room appartment in Berlin P'berg,41308644,Lena,Pankow,Helmholtzplatz,52.54318182485207,13.418109438754144,Entire home/apt,40,1,1,2015-08-20,0.13,1,0
3978398,gemütliche Whg. am Helmholtzplatz,20616850,Juliane,Pankow,Helmholtzplatz,52.54435827970632,13.421409833092145,Entire home/apt,60,5,1,2014-09-18,0.05,1,0
1649091,Altbauwohnung im Helmholtzkiez,3799280,Adrian,Pankow,Helmholtzplatz,52.543638014569765,13.420987967276915,Entire home/apt,99,2,16,2015-07-16,0.71,1,334
6565498,Charming apartment in Prenzl Berg,1101056,Carina,Pankow,Helmholtzplatz,52.54271439816114,13.417232364913195,Entire home/apt,89,1,12,2016-03-26,1.19,1,238
3745090,Design appartment with stucco,3950095,Lisa,Pankow,Helmholtzplatz,52.54073647350555,13.416030570214698,Entire home/apt,71,2,17,2016-01-03,0.93,1,8
2186519,SPACIOUS BRIGHT APARTMENT IN BERLIN,11148827,Christoph,Pankow,Helmholtzplatz,52.54434475572853,13.41804972218471,Entire home/apt,64,2,4,2016-03-02,0.42,1,0
10102097,Spacious + cosy flat in hip area,27149777,Daniel,Pankow,Helmholtzplatz,52.54342585203901,13.42430950393106,Entire home/apt,65,1,1,2016-02-12,0.57,1,0
4859555,Cosy Flat in PRENZLAUER BERG,18371666,Alexander Chris,Pankow,Helmholtzplatz,52.540977460804676,13.416909703257016,Entire home/apt,51,4,57,2016-03-27,3.74,2,14
1421274,Nice Apartment in central Berlin ,1106165,Stefanie,Pankow,Helmholtzplatz,52.54323989752723,13.420796848933074,Entire home/apt,55,2,45,2016-02-20,1.40,1,242
8992153,"Helmholtzkiez, Flat with terrace",26247385,Paul,Pankow,Helmholtzplatz,52.541043071857224,13.421084523509448,Entire home/apt,45,3,4,2015-12-26,0.76,1,0
700614,"Big blue apartment, Prenzlauer Berg",2431516,Julie,Pankow,Helmholtzplatz,52.5451543289897,13.418107187348912,Entire home/apt,50,15,9,2015-11-08,0.36,1,129
5419011,2 Room Apartment in Prenzlauer Berg,28048955,Juliane,Pankow,Helmholtzplatz,52.54452250397149,13.425737715406683,Entire home/apt,56,1,1,2015-02-28,0.07,1,0
5189926,Cosy apartment in Pberg,5022153,Serenad,Pankow,Helmholtzplatz,52.54487991765232,13.417431495921559,Entire home/apt,49,4,9,2016-03-13,0.80,2,54
1257781, zentral und ruhig wohnen in Berlin,6851135,Susan,Pankow,Helmholtzplatz,52.545669998683074,13.413782850262864,Private room,38,1,17,2016-02-29,0.52,1,335
5130293,Nice cozy room,7612474,Eva,Pankow,Helmholtzplatz,52.54266033520889,13.424694222233539,Private room,23,3,0,,,1,0
3879267,NICE ROOM IN A NICE AREA IN BERLIN,20052073,Natan,Pankow,Helmholtzplatz,52.544354708748564,13.415826127394851,Private room,40,2,1,2015-03-08,0.08,1,365
6430299,Topfloor family flat,24313826,Anke,Pankow,Helmholtzplatz,52.54799556047708,13.418338514751662,Entire home/apt,100,1,2,2015-08-09,0.24,1,0
7479005,Cozy old building Prenzlauer Berg,38653664,Britta,Pankow,Helmholtzplatz,52.54470343696711,13.42088678160258,Entire home/apt,93,1,1,2015-07-31,0.12,1,0
5370251,Amazing two bedroom apartment !,10222469,Roel,Pankow,Helmholtzplatz,52.54279476635263,13.41738272650487,Entire home/apt,160,4,2,2015-09-07,0.28,1,26
8787300,The Heart of Prenzlauerberg,4904045,Whitney,Pankow,Helmholtzplatz,52.54225788809988,13.422343982819552,Entire home/apt,50,2,0,,,1,0
4696445,Prenzlauerberg flat near everything,749597,Justin,Pankow,Helmholtzplatz,52.545315901599324,13.42052715947883,Entire home/apt,70,1,4,2016-01-03,0.39,2,365
270477,DESIGNER GARDEN APT(child friendly),540534,Doris,Pankow,Helmholtzplatz,52.54335558388168,13.41735605912263,Entire home/apt,61,4,75,2016-03-19,1.44,1,295
11029563,Amazing and cozy in Berlin Center,57233161,Maayan,Pankow,Helmholtzplatz,52.54060053144296,13.423929342086803,Entire home/apt,70,1,0,,,1,0
10758711,"Urban, Stylish & Top Location",36466452,Niklas,Pankow,Helmholtzplatz,52.54200600145105,13.412822415109646,Private room,20,1,3,2016-02-11,1.50,1,0
7577821,Entspannt schlafen mitten im Kiez,39609066,Christina,Pankow,Helmholtzplatz,52.541605058622636,13.416902967071428,Private room,46,2,13,2016-03-23,1.90,2,53
3589087,Charmy+Spacious flat in Prenzl.Berg,18081576,Susanne,Pankow,Helmholtzplatz,52.54206407886389,13.415519854077854,Entire home/apt,65,2,15,2015-09-28,0.72,1,4
504259,AMAZING APARTMENT 1 - TOP LOCATION,472567,Alexandra,Pankow,Helmholtzplatz,52.54360336408183,13.421615466871321,Entire home/apt,199,3,63,2016-03-15,1.36,3,242
9498571,"cozy room, 10 minutes to the center",49231378,Nikolas,Pankow,Helmholtzplatz,52.54726529097654,13.414575275168469,Private room,30,3,1,2015-12-29,0.31,1,0
893313,A couch during the Berlinale,4751044,Anne,Pankow,Helmholtzplatz,52.54765596092339,13.414744196882431,Private room,30,1,2,2016-01-02,0.20,1,364
5349786,In the heart of Prenzlberg,2348393,Sebastian,Pankow,Helmholtzplatz,52.54277764698833,13.424833469879568,Entire home/apt,75,2,4,2015-05-10,0.32,1,0
6397056,Big bright flat in Prenzlauer Berg,5538583,Pontus,Pankow,Helmholtzplatz,52.543152991802835,13.421532956917368,Entire home/apt,107,4,15,2016-03-15,1.46,1,17
9085404,Schöne WG  in PrenzlauerBerg,17230579,Jasmin,Pankow,Helmholtzplatz,52.54356848202355,13.414728557487352,Entire home/apt,50,1,4,2015-12-25,0.77,1,0
7560330,Very nice Apartment in Berlin,39631459,Lola,Pankow,Helmholtzplatz,52.54138929831322,13.420940226372977,Entire home/apt,80,3,2,2016-03-28,0.64,1,0
2826752,Lovely nest in Prenzlauer Berg,13661372,Evangelia,Pankow,Helmholtzplatz,52.542780053521845,13.42205059044204,Entire home/apt,70,4,23,2016-01-02,1.03,1,246
4828002,Spacious room in Helmholtzkiez!,13201904,Eva,Pankow,Helmholtzplatz,52.54505967407929,13.419495143405118,Private room,35,3,15,2016-03-16,0.98,2,6
11645437,Stylish & Cosy Prenzlauer Berg,24250791,Patrick,Pankow,Helmholtzplatz,52.5426248722514,13.425069995108469,Entire home/apt,59,2,1,2016-03-28,1,1,334
7578366,Spacious Appartment with balcony,13117028,Mareke,Pankow,Helmholtzplatz,52.54068286774776,13.415147112162964,Entire home/apt,80,4,3,2015-10-31,0.39,1,0
1581820,Beautiful room on Prenzlauer Berg,8414974,Georg,Pankow,Helmholtzplatz,52.541370141256344,13.41427077504112,Private room,28,2,132,2016-04-01,4.71,2,260
306312,LOVINGLY RESTORED 100qm APARTMENT ,1575292,Michel & Anne,Pankow,Helmholtzplatz,52.53991618482666,13.421763734758642,Entire home/apt,145,4,79,2016-03-26,1.62,2,198
3028702,Lovely apartment in Prenzlauer Berg,11834660,Amelie,Pankow,Helmholtzplatz,52.54176784308006,13.422772895053013,Entire home/apt,60,4,2,2015-08-06,0.10,1,95
1488624,AMAZING APARTMENT 2 - TOP LOCATION,472567,Alexandra,Pankow,Helmholtzplatz,52.54788406177756,13.414862069315006,Entire home/apt,189,3,53,2016-03-15,1.68,3,227
9768263,Loftapartment Prenzlauer Berg,21256997,Anton,Pankow,Helmholtzplatz,52.54490918705282,13.417499346435102,Entire home/apt,80,3,2,2015-12-30,0.59,1,0
4732781,In Prinzlauerberg,24437572,Elena,Pankow,Helmholtzplatz,52.54173818328486,13.424805016251334,Entire home/apt,60,15,4,2015-12-13,0.38,1,85
1587068,"Cozy, Bright and Spacious Room",8460534,Lutz,Pankow,Helmholtzplatz,52.543612244905546,13.420379492704459,Private room,32,2,26,2014-08-20,0.84,1,215
2603021,Huge Altbau Heart of Prenzlauerberg,13332034,Jeanna + Mathias,Pankow,Helmholtzplatz,52.546123757421846,13.414428432551372,Entire home/apt,89,1,4,2015-06-01,0.22,1,62
2281634,Cozy apartment in Prenzlauer Berg,11652909,Francesca,Pankow,Helmholtzplatz,52.54492970458792,13.420757104497225,Entire home/apt,45,7,43,2016-03-11,1.74,1,301
1390729,"Beautiful, cozy, central, clean Apt",6823092,Thomas,Pankow,Helmholtzplatz,52.54039972994349,13.415564659622353,Entire home/apt,59,1,21,2015-06-15,0.65,1,93
2111678,COSY HOME in the HEART of PBERG,149093,Rob,Pankow,Helmholtzplatz,52.54789280133782,13.414316104986892,Entire home/apt,50,2,48,2016-03-03,1.75,1,206
80259,St. Meze Apartment,363131,Ansgar,Pankow,Helmholtzplatz,52.54258835622762,13.417145089413282,Entire home/apt,90,2,40,2016-03-24,1.07,4,48
702921,Sunny Flat in Prenzlauer Berg,203248,Oliver Andreas,Pankow,Helmholtzplatz,52.5452050290297,13.41881948557485,Entire home/apt,70,3,0,,,1,109
3848666,Warm Downtown Retreat-Whole Flat!,19840872,Luisa,Pankow,Helmholtzplatz,52.54303261255987,13.422268401179666,Entire home/apt,45,2,8,2015-09-13,0.49,1,0
3291658,Helles gemütliches Zimmer in P'berg,16583939,Sylvie,Pankow,Helmholtzplatz,52.547904122042915,13.416144707728694,Private room,40,7,4,2015-08-26,0.19,1,0
6797918,Habitacion de 25m2 en Prenzlauerber,2510499,Isaac,Pankow,Helmholtzplatz,52.54439890847663,13.420546067213289,Private room,30,1,3,2016-02-08,0.41,2,327
768616,Over the roofs of Berlin with Lift,4054647,Cornelius,Pankow,Helmholtzplatz,52.54425826876337,13.424352416139087,Entire home/apt,48,3,59,2016-03-27,1.48,1,119
342637,Cosy Apartment in Prenzlauer Berg,1738368,Rolf,Pankow,Helmholtzplatz,52.54155872811695,13.422994653806242,Entire home/apt,60,3,70,2016-01-05,1.44,1,292
1653454,Ganze Wohnung,8768023,Jörg,Pankow,Helmholtzplatz,52.542375607623434,13.421981091246717,Entire home/apt,59,1,145,2016-03-26,4.77,1,248
9232303,large one bedroom studio,1174550,Molly,Pankow,Helmholtzplatz,52.54205384266305,13.41561170590459,Entire home/apt,46,1,0,,,1,0
2450125,In the heart of Prenzlauer Berg ,12529387,Frank,Pankow,Helmholtzplatz,52.542262705287875,13.41693866154538,Entire home/apt,135,3,66,2016-03-18,2.83,1,242
4864809,"central, comfortable, unique ",25023599,Apartment,Pankow,Helmholtzplatz,52.54234589568157,13.419794535845595,Entire home/apt,119,3,8,2015-12-16,0.52,1,332
8075161,Wunderschönes Altbauzimmer,42657201,Marie,Pankow,Helmholtzplatz,52.542698836778726,13.420813819554413,Private room,35,3,1,2015-09-11,0.14,1,0
5816654,Cozy Prenzlauerberg Apartment,26918256,Alexa,Pankow,Helmholtzplatz,52.541024322792296,13.417776565280942,Entire home/apt,89,2,3,2015-09-28,0.28,1,0
475566,BERLIN-PrenzlauerBerg & 2bikes4free,2355317,Michael,Pankow,Helmholtzplatz,52.5463697315716,13.416782968733633,Entire home/apt,55,1,19,2016-03-18,0.59,3,186
8353163,Beautiful apartment in Prenz. Berg,3966243,Gianluca,Pankow,Helmholtzplatz,52.54361755102725,13.422535696744909,Entire home/apt,55,3,6,2016-03-16,0.95,1,73
4055135,Superschöne 2-Zi Whg am Park,18875890,Robert A.,Pankow,Helmholtzplatz,52.54352349989731,13.417433855106273,Entire home/apt,50,2,3,2015-07-01,0.17,1,363
4539019,Sonniger Altbau in Prenzlauer Berg,23535866,Susanne,Pankow,Helmholtzplatz,52.54344531448017,13.418166940610675,Entire home/apt,100,5,1,2015-01-04,0.07,1,0
7554407,Bright Spacious and Central Berlin,6729559,Emanuele,Pankow,Helmholtzplatz,52.54279355073736,13.42518917383074,Entire home/apt,139,3,3,2016-03-24,0.56,1,26
7849188,Zimmer in Altbau am Helmholtz Platz,41360991,Bernd,Pankow,Helmholtzplatz,52.544484131380614,13.419371547868844,Private room,34,2,24,2016-03-25,3.27,1,8
