id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14362551,nice room in familyhouse in Pankow,72905027,Annika,Pankow,Blankenfelde/Niederschönhausen,52.591485641120656,13.410317437547155,Private room,20,5,0,,,1,324
14925463,Nice room in Pankow with friendly family,39056052,Claudia,Pankow,Blankenfelde/Niederschönhausen,52.58107983924366,13.401759873066924,Private room,95,2,0,,,3,32
10402942,große Ferienwohnung,53565483,Burghardt,Pankow,Blankenfelde/Niederschönhausen,52.5748678891062,13.398947272894507,Entire home/apt,120,2,1,2016-09-13,1,1,326
7642523,Family-friendly 2 room apartment,40101010,Steven,Pankow,Blankenfelde/Niederschönhausen,52.590427710710365,13.406947466486173,Entire home/apt,45,2,14,2016-05-22,1.17,1,271
7642371,Zen Raum,40100342,Gareo,Pankow,Blankenfelde/Niederschönhausen,52.57743039390149,13.400585006823416,Private room,30,1,3,2016-09-16,0.65,1,337
13413450,Berlin grün- großes Zimmer mit gartenzugang,76401748,Chrissy,Pankow,Blankenfelde/Niederschönhausen,52.59673257787232,13.403349977144387,Private room,25,14,0,,,1,0
15107151,"Stilvolles, ruhiges Zimmer, schnell in der City",34596621,Michael,Pankow,Blankenfelde/Niederschönhausen,52.58349406361265,13.401539033799912,Private room,42,3,0,,,1,340
7392373,"Beautiful 30m² Berlin,Balcony,max4",38731499,Marie,Pankow,Blankenfelde/Niederschönhausen,52.582611516300716,13.394996437945755,Private room,39,2,1,2015-07-26,0.07,1,274
13035058,Guestroom with view of the stars,21797784,Jennifer,Pankow,Blankenfelde/Niederschönhausen,52.5796727289495,13.399316502368807,Private room,38,1,12,2016-09-25,3.08,1,55
9986398,Cute apartment near park in Berlin,51309390,Tessa,Pankow,Blankenfelde/Niederschönhausen,52.58218348574772,13.4050620669447,Private room,25,1,7,2016-09-16,1.40,1,284
14081467,Light & quiet room,84648901,André,Pankow,Blankenfelde/Niederschönhausen,52.586121384699624,13.39464826723794,Private room,35,2,5,2016-09-25,3.13,1,87
7373422,Ruhiger geräumiger Altbau in Pankow,38630547,Ines,Pankow,Blankenfelde/Niederschönhausen,52.58628359497993,13.408938468128092,Entire home/apt,33,5,0,,,1,0
9258549,gemütliches Zimmer mit Balkon,48098445,Johanna,Pankow,Blankenfelde/Niederschönhausen,52.57896886871924,13.399527477929261,Private room,30,1,0,,,1,0
4604780,Ruhig im Grünen-schnell in der City,23822141,Jens & Annette,Pankow,Blankenfelde/Niederschönhausen,52.58837027170387,13.42359500032933,Entire home/apt,85,2,17,2016-09-26,0.98,1,311
7457629,Einzelhaus mit Garten in Pankow,39058000,Simon,Pankow,Blankenfelde/Niederschönhausen,52.57992474310046,13.401222441121462,Entire home/apt,80,5,0,,,1,0
6393652,Künstler-Wohnung 70 € 04.-18.7.2015,33337642,Ulrike,Pankow,Blankenfelde/Niederschönhausen,52.588018686577705,13.401748867023262,Entire home/apt,70,5,0,,,1,0
678957,COZY ROOM IN PRENZLAUER BERG,1694825,Lisa,Pankow,Helmholtzplatz,52.54631339985537,13.413512448163923,Private room,25,2,4,2016-06-04,0.08,3,352
183996,"LargeTopFloor,2Terraces,Prenzl'Berg",882841,Johannes,Pankow,Helmholtzplatz,52.54362828315854,13.418535807902389,Entire home/apt,375,2,21,2016-09-25,1.26,3,304
769196,Cozy and pretty,4057507,Uwe,Pankow,Helmholtzplatz,52.54302737096353,13.423717088912117,Private room,70,4,0,,,6,9
7463839,Schlafzimmer in zweier WG,32278467,Mea,Pankow,Helmholtzplatz,52.539954158095725,13.419494739891586,Private room,30,1,8,2016-07-18,0.57,2,0
15144139,Helmholtzplatz / Lychener Straße,96044084,Liza,Pankow,Helmholtzplatz,52.54278701439918,13.415483899389493,Private room,37,2,1,2016-09-30,1,1,364
7556668,Ruhe + Style: Zimmer mitten im Kiez,39609066,Christina,Pankow,Helmholtzplatz,52.54407048021673,13.41595235553503,Private room,40,3,18,2016-09-24,1.30,2,80
12111381,Flat in centre of Prenzlauer Berg,10733006,Anna,Pankow,Helmholtzplatz,52.54343794717809,13.421298897868153,Entire home/apt,56,1,1,2016-04-03,0.16,1,0
13558214,"Cosy Berlin Flat with own Bath, Kitchen & Balcony",25760146,Dagi,Pankow,Helmholtzplatz,52.543642600515966,13.423686644255215,Entire home/apt,58,2,7,2016-09-27,2.73,1,39
6637359,Cosy 50m2 flat in Prenzlauer Berg,34740218,Alexander,Pankow,Helmholtzplatz,52.54031647824483,13.421645153293984,Entire home/apt,75,7,21,2016-09-11,1.30,1,0
9594051,"zentrale,sonnige,gemütliche Wohnung",49655698,Noura,Pankow,Helmholtzplatz,52.54203558579502,13.418720720780193,Entire home/apt,60,1,0,,,1,0
2123839,"Mitten drin, hell aber ruhig",366965,Alexander,Pankow,Helmholtzplatz,52.54077627096344,13.421495658221767,Entire home/apt,160,3,2,2015-09-28,0.15,1,365
15134996,Wunderschöne Wohnung im Herzen von Berlin,19824973,Helena,Pankow,Helmholtzplatz,52.54559705554664,13.417488357086636,Entire home/apt,120,4,0,,,1,352
1393484,Quiet 1 1/2 br Prenzlauer Berg 53m2,7345295,Marleen,Pankow,Helmholtzplatz,52.54232071609837,13.4228696460652,Shared room,23,4,13,2016-09-18,0.46,2,77
63209,2 room apartment in heart of Pberg,308441,Amit,Pankow,Helmholtzplatz,52.543209868487416,13.419565159106787,Entire home/apt,45,5,29,2016-09-18,2.13,3,297
8238806,Stylisch ~ 2 Zimmer ~ Prenzlauer Berg ~ Toll!,8621046,Anna,Pankow,Helmholtzplatz,52.544992684351605,13.424286216629952,Entire home/apt,110,2,7,2016-09-26,1.63,2,135
2281634,Cozy apartment in Prenzlauer Berg,11652909,Francesca,Pankow,Helmholtzplatz,52.545963704587926,13.421368104497224,Entire home/apt,40,5,53,2016-09-29,1.72,1,263
7578366,Spacious Appartment with balcony,13117028,Mareke,Pankow,Helmholtzplatz,52.54068286774776,13.415147112162964,Entire home/apt,80,4,3,2015-10-31,0.22,1,0
1867179,Charming Ap with Yard and Balconies,9734552,Sara,Pankow,Helmholtzplatz,52.54449189291384,13.425064098336177,Entire home/apt,70,3,63,2016-06-07,2.09,1,137
3784899,A little piece of jewelry!,19424685,Nico,Pankow,Helmholtzplatz,52.547042101528135,13.418572763430886,Entire home/apt,35,20,2,2016-08-04,0.60,1,124
2597793,Berlin charming city flat & balcony,13303429,Diana,Pankow,Helmholtzplatz,52.54580359287996,13.41998600936334,Entire home/apt,60,5,5,2016-08-22,0.26,1,0
8163510,1 Raumwohnung Prenzlauer Berg,43088708,Janet,Pankow,Helmholtzplatz,52.54213822439659,13.422510839349682,Entire home/apt,50,1,69,2016-10-02,5.45,1,232
6381226,Dreamy apartment in Prenzlauer Berg,3044047,Anton,Pankow,Helmholtzplatz,52.54218343079121,13.41553963345578,Entire home/apt,60,2,34,2016-04-29,2.02,1,0
3978398,gemütliche Whg. am Helmholtzplatz,20616850,Juliane Und Stefan,Pankow,Helmholtzplatz,52.54435827970632,13.421409833092145,Entire home/apt,85,2,5,2016-06-14,0.20,1,0
11784152,1 Room apartment in Prenzlauer Berg,62752126,Maissa,Pankow,Helmholtzplatz,52.54175916267279,13.416705259716025,Entire home/apt,45,1,3,2016-05-01,0.47,1,0
14209213,"Schönes, gemütliches Zimmer im Prenzlauer Berg",33271169,Lena,Pankow,Helmholtzplatz,52.54245295460706,13.424476583464594,Private room,36,1,10,2016-09-21,5.08,1,329
1891068,Studio in Prenzlauer Berg,9831306,Rui,Pankow,Helmholtzplatz,52.54738964595822,13.420285948723386,Entire home/apt,68,3,4,2016-01-07,0.12,2,256
1440214,"Central,homely,quiet,child-friendly",7734921,Melanie,Pankow,Helmholtzplatz,52.5418735411688,13.424699727501817,Entire home/apt,79,3,3,2016-07-31,0.08,1,0
5209897,ZIMMER ZUR BERLINALE,26951949,Thomas,Pankow,Helmholtzplatz,52.543555512500596,13.417453892303067,Private room,39,1,0,,,1,0
1345624,"Vintage, Cosy & Quiet Oasis",7299577,Mike,Pankow,Helmholtzplatz,52.54498336186029,13.417974542107542,Entire home/apt,66,2,151,2016-09-13,3.90,1,317
8326316,Traumzimmer für Zwei,32278467,Mea,Pankow,Helmholtzplatz,52.539941692969265,13.418953467740277,Private room,35,2,6,2016-09-18,0.47,2,0
8261748,Schönes Zimmer im Prenzlauer Berg,43266536,Sören,Pankow,Helmholtzplatz,52.540915958995335,13.42228230790889,Private room,38,1,18,2016-09-13,1.67,1,33
3609602,AMAZING BRIGHT DESIGN APARTMENT,18132981,Mathias,Pankow,Helmholtzplatz,52.54543491139245,13.418936128902844,Entire home/apt,75,1,111,2016-09-23,4.79,1,262
11605452,Sunny Penthouse in Prenzlauer Berg,61417977,Hauke,Pankow,Helmholtzplatz,52.54571145985354,13.415772403995739,Private room,45,2,13,2016-09-30,2.38,1,312
13834632,Stylische 1-Zimmerwohnung für zwei!,75154872,Torsten,Pankow,Helmholtzplatz,52.54698481645584,13.413797666244063,Entire home/apt,60,1,4,2016-08-22,1.40,1,311
6330797,Lovely room at Helmholtzplatz in Prenzlauer Berg,32953405,Erik,Pankow,Helmholtzplatz,52.543670513443715,13.416206949841076,Private room,29,2,0,,,1,334
203634,Outstanding penthouse in Prenz Berg,998898,Dimitry,Pankow,Helmholtzplatz,52.54301025680194,13.415250690082251,Entire home/apt,120,3,63,2016-09-03,1.05,1,297
7936990,Sunny appartment in Prenzlauer Berg,1929354,Belu,Pankow,Helmholtzplatz,52.54219712979908,13.422705738102476,Entire home/apt,79,2,10,2016-09-27,0.74,1,5
7840714,1 room appartment in Berlin P'berg,41308644,Lena,Pankow,Helmholtzplatz,52.54318182485207,13.418109438754144,Entire home/apt,45,4,2,2016-09-07,0.15,1,0
1257781, zentral und ruhig wohnen in Berlin,6851135,Susan,Pankow,Helmholtzplatz,52.545669998683074,13.413782850262864,Private room,31,1,21,2016-07-10,0.54,1,338
9768263,Loftapartment Prenzlauer Berg,21256997,Anton,Pankow,Helmholtzplatz,52.54490918705282,13.417499346435102,Entire home/apt,80,3,3,2016-03-28,0.32,2,0
11812296,Cosy room,44805891,Nicole,Pankow,Helmholtzplatz,52.541766755576816,13.418521822343704,Entire home/apt,60,2,3,2016-05-09,0.55,1,0
6865745,Your Secluded Pad in Berlin,35976519,Laurence,Pankow,Helmholtzplatz,52.5461799589033,13.418396704757782,Private room,35,25,1,2015-08-23,0.07,1,0
13902176,gemütliche Urlaubswohnung für kleine Familien,33623774,Sarah,Pankow,Helmholtzplatz,52.54173892330807,13.423677829774222,Entire home/apt,80,1,0,,,3,0
6891594,Hübsche Wohnung in Prenzlberg,36113480,Sinah,Pankow,Helmholtzplatz,52.54066406484456,13.416856910444398,Entire home/apt,42,1,1,2015-07-20,0.07,1,0
2230039,Private room in maisonette in PB,11382633,Franz,Pankow,Helmholtzplatz,52.54235739493628,13.422139985106664,Private room,27,1,1,2015-08-19,0.07,1,0
6969585,In the heart of Prenzlauer Berg,36543370,Ethem,Pankow,Helmholtzplatz,52.54700858413599,13.415657101776649,Entire home/apt,39,1,2,2015-07-30,0.14,1,0
2538166,Beautiful apartment Prenzlauer Berg,9836694,Sandra,Pankow,Helmholtzplatz,52.544752227314945,13.414817797228512,Entire home/apt,86,3,15,2016-08-10,0.92,1,5
15065050,Prenzlauer Berg deluxe and arty,43577409,Milena,Pankow,Helmholtzplatz,52.543024566986624,13.416461307855734,Private room,45,1,1,2016-09-18,1,1,86
2188629,"Quiet, poetic, trendy one room in Apartment",11160383,Sasha,Pankow,Helmholtzplatz,52.543900458225195,13.41606747219012,Private room,33,12,0,,,1,0
1757657,Take my flat!,9242222,Marek,Pankow,Helmholtzplatz,52.541309854498834,13.419252711665287,Private room,45,1,2,2016-01-01,0.11,1,365
5138650,"Schönes, helles Zimmer in Altbauwhg",26534826,Elke,Pankow,Helmholtzplatz,52.54349244555511,13.419217584376899,Private room,45,2,29,2016-09-26,2.20,1,327
7884988,Dachgeschoss nahe Helmholtzplatz,308320,Friederike,Pankow,Helmholtzplatz,52.545933982520864,13.421410951414572,Entire home/apt,105,20,2,2016-08-08,0.16,1,0
8420271,"Nice place, trendy Prenzlauer Berg",5072122,Hardy,Pankow,Helmholtzplatz,52.542204820014454,13.423445848164366,Entire home/apt,145,4,2,2016-08-01,0.43,1,363
5111098,Cosy room Prenzlb. WiFi,2561273,Anett,Pankow,Helmholtzplatz,52.54288955752485,13.420500188731449,Private room,65,1,0,,,1,364
2450125,In the heart of Prenzlauer Berg ,12529387,Frank,Pankow,Helmholtzplatz,52.542262705287875,13.41693866154538,Entire home/apt,135,60,73,2016-09-02,2.48,1,106
4545516,"cozy, modern apartment ",23568233,Andreas,Pankow,Helmholtzplatz,52.547669076757536,13.41421440708622,Entire home/apt,50,2,5,2016-08-16,0.82,1,48
153015,Central Artist Appartement Prenzlauer Berg,735823,Marc,Pankow,Helmholtzplatz,52.54714552904224,13.418253805829686,Entire home/apt,52,2,54,2016-09-24,1.01,1,316
1827536,BestPlace 3 Cozy Room in PrenzlBerg,4293723,Alla,Pankow,Helmholtzplatz,52.54480195238438,13.413554375354996,Entire home/apt,90,2,27,2016-09-23,0.78,3,328
13984287,"Berlin, Prenzlauer Berg! Helmholtzplatz, Balkon...",83455910,Markus,Pankow,Helmholtzplatz,52.54289199839931,13.420616419872525,Entire home/apt,120,5,1,2016-08-11,0.55,1,0
9160334,Bright and Clean Berlin Apartment,47684936,Louise,Pankow,Helmholtzplatz,52.543726516640945,13.418941984937266,Entire home/apt,10,1,0,,,1,0
1994486,cosy penthouse /central /sunny!!!,10280280,Tanja & Deborah,Pankow,Helmholtzplatz,52.54439845529551,13.41760751851791,Private room,39,2,74,2016-09-24,2.21,1,79
8353163,Beautiful apartment in Prenz. Berg,3966243,Gianluca,Pankow,Helmholtzplatz,52.54361755102725,13.422535696744909,Entire home/apt,55,3,11,2016-08-15,0.88,1,248
9708953,Huge flat - Eberswalder U2,37011142,Fabio,Pankow,Helmholtzplatz,52.540728140805655,13.421053168822779,Entire home/apt,60,4,1,2016-01-05,0.11,2,0
13542953,Zimmer mit Gartenzugang im Herzen vom Prenz. Berg,60994204,Petra,Pankow,Helmholtzplatz,52.541500592633156,13.418850421753687,Private room,40,2,2,2016-07-29,0.74,1,0
772854,5 für 4 bis 5,4057507,Uwe,Pankow,Helmholtzplatz,52.540708498479816,13.423676011790288,Entire home/apt,95,4,33,2016-09-13,0.87,6,6
9623618,Beautiful apt with garden in p-berg,148883,Ella,Pankow,Helmholtzplatz,52.545613678272936,13.41902294329257,Entire home/apt,60,6,2,2016-05-01,0.31,1,0
7458924,Tolles 2-Zi App Helmholtzplatz,1219455,Katja,Pankow,Helmholtzplatz,52.5446379091642,13.417456233635717,Entire home/apt,140,3,0,,,1,358
639988,Hassle-free flat in Berlin Center,882841,Johannes,Pankow,Helmholtzplatz,52.541525655505716,13.41912054512244,Entire home/apt,65,2,9,2014-06-11,0.20,3,0
13323909,exclusive penthouse - 2 floors & rooftop terrace,10367972,Sandra,Pankow,Helmholtzplatz,52.54211842830637,13.422495836490684,Entire home/apt,80,3,3,2016-08-10,1.22,1,110
231569,Apartment am Helmholtzplatz  im PB,1210739,Nannette,Pankow,Helmholtzplatz,52.54376318837458,13.41959018704358,Entire home/apt,160,2,14,2016-01-04,0.35,1,0
6408850,12 m2 of relaxation ***,4259960,Sébastien,Pankow,Helmholtzplatz,52.540377825769085,13.422991309309976,Private room,25,1,45,2016-07-07,2.72,4,93
15317885,Lovely Apartment in Berlin 4 U,19448002,Daniel,Pankow,Helmholtzplatz,52.544969615398756,13.418647960444721,Entire home/apt,57,3,2,2016-10-02,2,1,10
13620063,Familienzimmer am Helmholtzplatz,67072746,Carsten,Pankow,Helmholtzplatz,52.542356337348416,13.419346396449125,Private room,50,1,4,2016-09-24,2.61,1,0
15215162,Cosy apartment well located in a beautiful area,5032092,Charlie,Pankow,Helmholtzplatz,52.54288366779705,13.417108746665853,Entire home/apt,42,2,0,,,1,78
582406,Apartment Helmholtzplatz,2868259,Lothar,Pankow,Helmholtzplatz,52.5444528312683,13.42078051750967,Entire home/apt,59,1,0,,,1,276
30295,PEACEFUL FLAT IN PRENZLAUERBERG,485838,Michele,Pankow,Helmholtzplatz,52.54596726018988,13.422358872353616,Entire home/apt,100,3,125,2016-10-02,1.70,3,306
7667411,Bonito Loft en Prenzlauer Berg,29123294,Andres,Pankow,Helmholtzplatz,52.54693963883143,13.417856580066617,Entire home/apt,70,1,2,2015-08-31,0.15,1,0
7337786,Nice flat in Prenzlauer Berg,19324360,Chloe,Pankow,Helmholtzplatz,52.543400803694155,13.41772408298697,Entire home/apt,45,10,0,,,1,0
7567141,Lovely flat in Prenzlauerberg,36978742,Fabio,Pankow,Helmholtzplatz,52.54498886114577,13.418541596563331,Entire home/apt,50,1,2,2016-09-07,0.15,1,0
6322673,3 Zimmerwohnung im Prenzlauer Berg,32901186,Stefan,Pankow,Helmholtzplatz,52.54224687685406,13.42261371181824,Private room,60,1,4,2015-07-14,0.24,1,0
4945146,cozy spacious 1.5 room apartment,5582783,Tamar,Pankow,Helmholtzplatz,52.543124314582485,13.420080772516604,Entire home/apt,59,2,13,2016-09-27,0.88,1,0
11381321,Cozy studio in Prenzlauer Berg,59676944,Elena,Pankow,Helmholtzplatz,52.54303679006314,13.423436786771601,Entire home/apt,39,2,16,2016-09-18,2.36,2,289
13335709,Wohnen am Helmholzplatz,75509576,Lili,Pankow,Helmholtzplatz,52.54276435875095,13.416106896926621,Entire home/apt,90,2,1,2016-09-25,1,1,0
6618245,Grosszügiges Wohnen im Prenzlberg,443499,Anton,Pankow,Helmholtzplatz,52.53973357723774,13.421405784010908,Entire home/apt,110,1,38,2016-09-20,2.49,3,334
12907248,Helles Zimmer im Prenzlauer Berg - sehr zentral,31316781,Swana,Pankow,Helmholtzplatz,52.54735308669733,13.414168392433016,Private room,35,3,4,2016-09-13,3.08,1,37
29279,Quiet 2 rooms next Helmoltzplatz,54283,Marine,Pankow,Helmholtzplatz,52.54178764990126,13.42388315889975,Entire home/apt,130,60,65,2016-07-29,0.89,3,243
9063682,Gemütliche Unterkunft für  Familien,4057507,Uwe,Pankow,Helmholtzplatz,52.54445344204606,13.420172656988393,Entire home/apt,70,4,13,2016-09-15,1.27,6,6
13946098,"Sunny, quiet and perfectly located",82973711,Angel,Pankow,Helmholtzplatz,52.54171912126302,13.415975935060077,Private room,27,2,9,2016-09-22,3.33,1,292
12549655,Cozy room for 2 in a 2 room flat,60230239,Friedrich,Pankow,Helmholtzplatz,52.54518682144707,13.41653453938023,Private room,65,2,5,2016-09-12,1.00,1,0
14725792,Geliebte Wohnung nähe Kollwitzplatz,73702189,Mareile,Pankow,Helmholtzplatz,52.54031357917135,13.42111689403612,Private room,80,3,1,2016-09-25,1,1,172
14023233,Nettes Zimmer in Prenzlberg,75343949,Clara,Pankow,Helmholtzplatz,52.54218448483361,13.420305416137642,Private room,40,1,0,,,1,0
13973651,Stylish 2 bedroom flat in heart of Prenzlauer Berg,26053604,Nadia,Pankow,Helmholtzplatz,52.54526080858379,13.414228574647675,Entire home/apt,100,4,3,2016-09-04,1.84,1,1
9266011,Charming & Central apartment,14218876,Lilot,Pankow,Helmholtzplatz,52.54434460089016,13.416968600719064,Private room,65,4,12,2016-08-28,1.77,1,329
8450995,Altbauwohnung im Prenzlauer Berg,13491198,Till,Pankow,Helmholtzplatz,52.542005894646685,13.422810359854248,Entire home/apt,85,3,0,,,1,0
12612915,Wohnen am Helmholtzplatz !,21410594,Jonas,Pankow,Helmholtzplatz,52.54388901950022,13.417972763930301,Entire home/apt,70,6,9,2016-09-26,1.78,1,347
14218434,Lovely apartment in the heart of Prenzlauer berg,24650038,Carolin,Pankow,Helmholtzplatz,52.54031288731916,13.41660510113225,Entire home/apt,50,4,1,2016-08-28,0.79,1,0
13294816,Kleines gemütliches Zimmer im Berliner Super-Kiez,75039393,Justus,Pankow,Helmholtzplatz,52.54415788784276,13.424006382132266,Private room,22,1,2,2016-08-06,0.77,1,0
10798605,Beautiful and very spacious room,3791818,Peter,Pankow,Helmholtzplatz,52.54110077487685,13.424667516199312,Private room,40,3,3,2016-04-25,0.39,1,276
313922,BEAUTIFUL CENTRAL BERLIN APARTMENT,409512,Werner,Pankow,Helmholtzplatz,52.54577467062605,13.415854902155425,Entire home/apt,50,7,9,2016-09-06,0.27,1,11
12674528,Large Loft Apartment with Balconies,68865578,Steffi,Pankow,Helmholtzplatz,52.540028218737945,13.42110613211748,Entire home/apt,240,3,5,2016-09-20,1.56,1,303
5767650, Loft Penthouse Prenzl Berg 170m²,29922870,Milena,Pankow,Helmholtzplatz,52.542472267272835,13.417148903388215,Private room,160,2,1,2015-05-05,0.06,1,91
15169672,"Bright, central located apartment",16130659,Silke,Pankow,Helmholtzplatz,52.54130054894504,13.423812831182959,Private room,39,1,0,,,1,85
7239371,Night ***,4259960,Sébastien,Pankow,Helmholtzplatz,52.53951621228561,13.423618723004456,Private room,25,1,23,2016-06-06,1.54,4,0
8385590,Lovely Single-Room in Berlin,3586653,Karsten,Pankow,Helmholtzplatz,52.54672898962673,13.420993296395189,Private room,42,2,35,2016-09-23,2.93,1,0
267951,Modernes Apartment in Berlin P´berg,1404760,Frank,Pankow,Helmholtzplatz,52.54416463972552,13.420263142341195,Entire home/apt,60,60,6,2016-05-01,0.19,1,162
11034362,Gemütliches Zimmer mit Balkon in WG,57259724,Jorinna,Pankow,Helmholtzplatz,52.542307826796986,13.425218068400545,Private room,25,4,1,2016-08-08,0.52,1,0
4929963,"Nice studio in Prenzelberg, Berlin",25396210,Johannes + Marion,Pankow,Helmholtzplatz,52.54458873236737,13.41731296719761,Entire home/apt,45,3,26,2016-09-29,1.46,1,282
342637,Cosy Apartment in Prenzlauer Berg,1738368,Rolf,Pankow,Helmholtzplatz,52.54155872811695,13.422994653806242,Entire home/apt,60,3,70,2016-01-05,1.28,1,261
768616,Over the roofs of Berlin with Lift,4054647,Cornelius,Pankow,Helmholtzplatz,52.54425826876337,13.424352416139087,Entire home/apt,48,3,87,2016-09-26,1.90,1,58
14316647,Sunny large top floor apartment incl. roof terrace,8323502,Maike,Pankow,Helmholtzplatz,52.54073263453044,13.413635540709405,Entire home/apt,105,2,4,2016-09-26,2.03,1,289
6890956,"Big room, great a",21200458,Vroni,Pankow,Helmholtzplatz,52.543325702811934,13.416278429171625,Private room,20,1,0,,,1,0
12531423,Nice and quiet room in the heart of Berlin,24404781,Sascha,Pankow,Helmholtzplatz,52.54872591307535,13.415415571236627,Private room,33,3,2,2016-07-01,0.52,1,0
8075161,Wunderschönes Altbauzimmer,42657201,Marie,Pankow,Helmholtzplatz,52.542698836778726,13.420813819554413,Private room,35,3,1,2015-09-11,0.08,1,0
9638686,Cosy flat in Prenzlauer Berg,49845399,Daniel,Pankow,Helmholtzplatz,52.53921277850139,13.42458467129154,Entire home/apt,70,3,5,2016-08-28,0.54,1,0
7587877,central city flat !,25038335,Gerd,Pankow,Helmholtzplatz,52.54200944960801,13.416791364480392,Entire home/apt,80,4,1,2015-08-08,0.07,1,0
14171889,"Beautiful flat in perfect location, Prenzl'berg",85790304,Elma And Aaron,Pankow,Helmholtzplatz,52.54227511989241,13.424714447782746,Entire home/apt,50,5,1,2016-08-14,0.58,1,0
9916598,Berlin-Mitte- Design Suite,23368520,Linh,Pankow,Helmholtzplatz,52.544080458422634,13.413319880801437,Private room,55,1,9,2016-03-14,1.00,1,363
4635580,Wonderful room in a cosy flat,1878502,Katarzyna,Pankow,Helmholtzplatz,52.543834837061226,13.42444810106843,Private room,35,1,0,,,1,0
7453547,Beautiful Room in hipp P-Berg,3964966,Glory,Pankow,Helmholtzplatz,52.54183376914142,13.413758354998699,Private room,24,2,18,2016-09-30,1.23,1,339
7778739,"Große,schöne,zentrale 2-Zi Whg/4P",40926379,Johanna,Pankow,Helmholtzplatz,52.545307236336356,13.414751408320056,Entire home/apt,75,3,2,2015-08-31,0.15,1,0
11906628,Nice room for 1-2 people :),29361158,Nana,Pankow,Helmholtzplatz,52.54351363184231,13.416171407496895,Private room,30,1,8,2016-05-08,1.31,1,276
5816654,Cozy Prenzlauerberg Apartment,26918256,Alexa,Pankow,Helmholtzplatz,52.541024322792296,13.417776565280942,Entire home/apt,89,2,3,2015-09-28,0.18,1,0
12015708,"3bed,2bath huge flat in Pberg(col)2",161221,Marc,Pankow,Helmholtzplatz,52.542978698210185,13.420883369897071,Entire home/apt,180,3,10,2016-10-03,2.63,3,188
4828002,Comfy room in Helmholtzkiez!,13201904,Eva,Pankow,Helmholtzplatz,52.54505967407929,13.419495143405118,Private room,35,4,22,2016-09-12,1.03,2,5
